#{"t_start": 1784499439.7676427, "env_id": "None"}
r,l,t
471.611721,100,540.612743
514.245099,100,540.809552
519.558196,100,552.974023
527.173811,100,553.15567
504.463809,100,553.341956
427.892513,100,553.515102
444.989811,100,553.683832
508.576382,100,553.893278
492.0882,100,554.119145
463.268363,100,554.294712
321.242766,100,554.461979
464.426511,100,554.610299
431.09729,100,565.961434
509.383917,100,566.142505
446.535594,100,566.325979
516.825311,100,566.49358
519.503081,100,566.653228
506.840003,100,566.822152
506.739271,100,566.99046
487.943983,100,567.147886
468.570214,100,567.321934
513.340703,100,567.482306
445.11343,100,578.452612
493.108207,100,578.646258
521.58074,100,578.82111
468.733379,100,578.981022
478.884105,100,579.137383
415.608345,100,579.284649
513.009939,100,579.428963
466.875675,100,579.575689
523.89647,100,579.729464
508.443019,100,579.881854
437.434566,100,590.411654
501.186294,100,590.569898
494.269732,100,590.729333
508.638913,100,590.985896
515.997211,100,591.131571
514.75112,100,591.314098
513.59615,100,591.464917
512.881971,100,591.619999
490.866586,100,591.768184
521.022359,100,591.929326
518.42757,100,602.404663
477.778684,100,602.551927
448.702793,100,602.708933
471.195308,100,602.991332
504.975736,100,603.183453
505.907255,100,603.382725
514.202739,100,603.563532
494.254064,100,603.731829
471.891265,100,603.902029
520.818103,100,604.07243
501.353581,100,614.717565
509.919646,100,614.865476
501.879449,100,615.017695
504.678782,100,615.160435
519.935838,100,615.306616
519.618185,100,615.458661
517.471893,100,615.601048
457.626373,100,615.74798
520.561167,100,615.969364
523.059458,100,616.17597
508.323237,100,626.999888
467.397765,100,627.181391
520.248021,100,627.368479
506.519289,100,627.5434
510.565829,100,627.707882
507.686359,100,627.877893
494.384743,100,628.046024
519.81633,100,628.243098
509.714799,100,628.496104
466.610985,100,628.679534
524.204066,100,639.738415
516.841862,100,639.906158
508.646618,100,640.080273
507.436359,100,640.252024
452.790851,100,640.425332
477.035801,100,640.596362
437.381643,100,640.770476
450.788185,100,641.014897
486.122042,100,641.217899
452.855436,100,641.418141
518.68023,100,652.870606
513.462789,100,653.03195
505.952771,100,653.214074
512.455908,100,653.480683
485.80294,100,653.652707
508.940322,100,653.840745
511.6646,100,654.007315
494.271584,100,654.168543
509.291221,100,654.337543
518.270898,100,654.498608
516.639555,100,665.258238
488.852959,100,665.413553
469.952064,100,665.563805
511.169491,100,665.713319
433.341826,100,665.895766
469.68161,100,666.174073
476.365352,100,666.350258
441.749081,100,666.552905
502.119018,100,666.718332
506.484454,100,666.873838
449.356727,100,678.758337
513.483044,100,678.928428
379.11235,100,679.122891
451.789552,100,679.311108
497.878048,100,679.493819
501.858452,100,679.667136
495.463119,100,679.842585
481.323305,100,680.099869
505.582354,100,680.278219
470.488787,100,680.484541
476.158842,100,693.560378
475.397768,100,693.82502
516.378931,100,694.112197
506.192672,100,694.361066
506.180406,100,694.636738
523.142548,100,694.927133
